Time,Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z,Label
12:10:37,0.62,-0.48,-0.23,53.62,-62.23,14,Descending stairs
12:10:37,0.92,-0.43,-0.17,55.72,-91.63,11.83,Descending stairs
12:10:37,1.27,-0.45,-0.09,50.12,-101.15,0.7,Descending stairs
12:10:37,1.55,-0.76,-0.11,58.1,-155.82,12.11,Descending stairs
12:10:37,3.92,-1.17,9.53,-15.26,-87.78,69.65,Descending stairs
12:10:37,3.2,-1.73,0,-155.47,283.85,49.84,Descending stairs
12:10:37,1.73,-1.35,-1.62,-32.62,223.44,-40.18,Descending stairs
12:10:37,1.26,-1.15,-0.16,35.91,24.15,28.56,Descending stairs
12:10:37,1.12,1.12,1.94,-51.17,177.31,38.15,Descending stairs
12:10:37,0.29,1.16,-0.28,-108.5,186.2,-73.71,Descending stairs
12:10:37,2.02,-1.32,-0.53,139.86,-124.81,9.1,Descending stairs
12:10:37,1.72,-1.16,0.08,-52.71,-241.99,38.43,Descending stairs
12:10:37,1.48,-1.03,1.19,-336.14,-201.81,56.21,Descending stairs
12:10:37,0.77,-1.16,2.16,-275.24,9.8,19.95,Descending stairs
12:10:37,0.82,-0.66,1.29,147.35,34.58,-26.32,Descending stairs
12:10:37,1,-0.4,-0.01,171.64,34.44,-34.58,Descending stairs
12:10:37,1,-0.25,-0.21,79.31,29.26,-25.62,Descending stairs
12:10:37,0.87,-0.24,-0.4,10.15,-2.1,-39.13,Descending stairs
12:10:37,0.93,-0.33,-0.2,0.84,-35.77,-36.26,Descending stairs
12:10:37,0.94,-0.19,0.25,-1.89,-43.05,-35.91,Descending stairs
12:10:37,0.87,-0.38,0.4,-13.09,0.28,-49.35,Descending stairs
12:10:37,0.82,-0.51,0.12,-7.21,-1.89,-47.18,Descending stairs
12:10:37,0.78,-0.58,0.07,-24.57,-8.61,-40.88,Descending stairs
12:10:37,0.65,-0.66,0.06,-48.09,-4.76,-36.96,Descending stairs
12:10:37,0.48,-0.74,0.06,-52.5,-8.89,-29.05,Descending stairs
12:10:37,0.36,-0.74,0.13,-46.27,-15.33,-19.95,Descending stairs
12:10:37,0.29,-0.69,0.18,-38.01,-13.65,-11.62,Descending stairs
12:10:37,0.24,-0.62,0.18,-29.96,-7.49,-6.72,Descending stairs
12:10:37,0.29,-0.58,0.2,-19.53,-0.21,-5.32,Descending stairs
12:10:37,0.37,-0.58,0.19,-10.22,5.32,-1.89,Descending stairs
12:10:37,0.59,-0.71,0.24,-12.18,10.43,1.89,Descending stairs
12:10:37,0.68,-0.84,0.3,-17.92,10.22,6.86,Descending stairs
12:10:37,0.78,-0.92,0.26,-6.93,9.94,10.5,Descending stairs
12:10:37,0.75,-0.8,0.19,27.3,10.85,9.1,Descending stairs
12:10:37,0.66,-0.56,0.2,52.36,15.96,7.28,Descending stairs
12:10:37,0.59,-0.32,0.2,50.26,23.38,6.3,Descending stairs
12:10:37,0.6,-0.18,0.15,33.18,25.48,3.64,Descending stairs
12:10:37,0.65,-0.16,0.14,13.72,26.11,0.21,Descending stairs
12:10:37,0.66,-0.21,0.15,1.4,25.9,-0.63,Descending stairs
12:10:37,0.65,-0.32,0.08,4.27,27.44,-0.91,Descending stairs
12:10:37,0.55,-0.42,0.02,3.5,22.47,0.28,Descending stairs
12:10:37,0.45,-0.49,0.1,12.32,18.83,4.41,Descending stairs
12:10:37,0.48,-0.48,0.05,28.56,20.02,5.04,Descending stairs
12:10:37,0.49,-0.47,-0.04,31.57,17.08,9.59,Descending stairs
12:10:37,0.46,-0.5,-0.04,22.75,15.68,12.88,Descending stairs
12:10:37,0.43,-0.53,0.1,-7.63,18.48,20.72,Descending stairs
12:10:37,0.46,-0.5,0.17,-7.49,12.53,21.14,Descending stairs
12:10:37,0.55,-0.38,0.17,27.23,14.28,16.17,Descending stairs
12:10:37,0.39,-0.4,0.02,42,19.95,16.87,Descending stairs
12:10:37,0.42,-0.36,-0.04,32.76,18.83,20.58,Descending stairs
12:10:37,0.37,-0.3,0.08,7.56,20.09,20.02,Descending stairs
12:10:37,1.17,-0.75,0.41,-36.4,39.62,58.59,Descending stairs
12:10:37,1.35,-1.06,0.46,-22.19,35.07,65.1,Descending stairs
12:10:37,1.49,-1.33,0.46,3.85,33.46,76.3,Descending stairs
12:10:37,1.62,-1.41,0.44,26.74,14.91,90.23,Descending stairs
12:10:37,1.8,-1.25,0.45,50.68,3.29,100.52,Descending stairs
12:10:37,1.87,-0.94,0.42,64.12,2.03,96.18,Descending stairs
12:10:37,1.74,-0.49,0.36,44.1,7.14,82.67,Descending stairs
12:10:37,1.52,-0.21,0.28,2.31,9.1,66.85,Descending stairs
12:10:37,1.41,-0.35,0.39,-41.51,11.13,64.47,Descending stairs
12:10:37,1.26,-0.6,0.46,-69.09,11.27,59.57,Descending stairs
12:10:37,1.15,-0.94,0.5,-70.63,7,56.28,Descending stairs
12:10:37,1.08,-1.08,0.61,-46.41,-9.87,52.99,Descending stairs
12:10:37,1.13,-1.05,0.6,-26.18,-13.3,49.21,Descending stairs
12:10:37,1.18,-1.02,0.58,-11.06,-17.43,46.41,Descending stairs
12:10:37,1.21,-0.99,0.6,6.23,-20.93,43.89,Descending stairs
12:10:37,1.19,-0.99,0.61,32.9,-22.4,38.43,Descending stairs
12:10:37,1.1,-0.75,0.54,56.07,-18.34,32.55,Descending stairs
12:10:37,0.96,-0.44,0.45,59.15,-16.66,23.17,Descending stairs
12:10:37,0.83,-0.26,0.42,48.86,-12.46,11.13,Descending stairs
12:10:37,0.73,-0.17,0.44,28.91,-9.38,-0.84,Descending stairs
12:10:37,0.65,-0.13,0.44,11.62,-5.6,-11.48,Descending stairs
12:10:37,0.67,-0.28,0.38,-11.76,2.8,-25.69,Descending stairs
12:10:37,0.68,-0.36,0.35,-16.73,7.98,-30.03,Descending stairs
12:10:37,0.68,-0.39,0.32,-14.21,13.3,-34.58,Descending stairs
12:10:37,0.67,-0.42,0.3,-9.1,15.4,-36.19,Descending stairs
12:10:37,0.64,-0.41,0.28,-1.61,17.36,-38.36,Descending stairs
12:10:37,0.6,-0.38,0.25,8.61,17.64,-42.42,Descending stairs
12:10:37,0.57,-0.32,0.21,14.77,15.12,-47.81,Descending stairs
12:10:37,0.54,-0.29,0.17,16.73,10.36,-70.77,Descending stairs
12:10:37,0.53,-0.26,0.14,17.08,6.37,-59.43,Descending stairs
12:10:37,0.52,-0.23,0.11,15.4,1.47,-63.14,Descending stairs
12:10:37,0.48,-0.14,0.07,7.77,-7,-69.72,Descending stairs
12:10:37,0.47,-0.11,0.05,2.87,-11.69,-77.7,Descending stairs
12:10:37,0.47,-0.11,0.05,-3.15,-14.14,-86.73,Descending stairs
12:10:37,0.62,-0.15,0.05,-9.87,-14,-91.63,Descending stairs
12:10:37,0.5,-0.19,0.01,-24.64,-12.39,-90.44,Descending stairs
12:10:37,0.52,-0.27,-0.06,-39.48,-18.13,-83.02,Descending stairs
12:10:37,0.54,-0.34,-0.07,-53.48,-29.33,-74.76,Descending stairs
12:10:37,0.56,-0.45,-0.03,-67.55,-38.43,-69.37,Descending stairs
12:10:37,0.55,-0.56,0.03,-74.34,-47.32,-64.33,Descending stairs
12:10:37,0.53,-0.67,0.1,-67.48,-64.54,-57.05,Descending stairs
12:10:37,0.44,-0.81,0.03,28.7,-82.18,-35.7,Descending stairs
12:10:37,0.44,-0.85,-0.02,16.94,-86.94,-27.51,Descending stairs
12:10:37,0.44,-0.89,0.12,25.06,-91.84,-19.88,Descending stairs
12:10:37,0.44,-0.89,0.11,36.68,-96.25,-10.5,Descending stairs
12:10:37,0.52,-0.85,0.33,46.34,-94.78,-0.07,Descending stairs
12:10:37,0.66,-0.74,0.52,48.72,-90.02,14.49,Descending stairs
12:10:37,0.7,-0.41,0.67,51.45,-73.78,16.1,Descending stairs
12:10:37,0.77,-0.34,0.73,45.15,-53.06,14.7,Descending stairs
12:10:37,0.81,-0.26,0.63,24.64,-30.1,15.47,Descending stairs
12:10:37,0.84,-0.23,0.48,3.01,-19.11,18.62,Descending stairs
12:10:37,0.97,-0.08,0.54,-25.9,-0.14,17.43,Descending stairs
12:10:37,0.97,0.02,0.57,-41.3,16.17,11.69,Descending stairs
12:10:37,0.94,-0.03,0.5,-56.14,48.09,5.39,Descending stairs
12:10:37,0.92,-0.12,0.38,-64.82,57.19,0.7,Descending stairs
12:10:37,1.02,-0.24,0.27,-72.8,42.28,0.07,Descending stairs
12:10:37,1.17,-0.43,0.13,-88.83,31.5,3.29,Descending stairs
12:10:37,1.25,-0.54,-0.04,-77.56,40.74,-11.27,Descending stairs
12:10:37,1.25,-0.71,-0.26,-58.52,32.9,-12.39,Descending stairs
12:10:37,1.22,-0.67,-0.23,-55.16,17.71,-3.01,Descending stairs
12:10:37,1.3,-0.53,0.29,-68.32,5.81,10.15,Descending stairs
12:10:37,1.2,-0.68,0.91,-69.51,-4.97,15.68,Descending stairs
12:10:37,1.13,-1.3,0.26,4.9,24.64,12.46,Descending stairs
12:10:37,1.4,-1.37,0.45,-39.55,32.2,26.95,Descending stairs
12:10:37,1.68,-1.73,0.39,-50.89,53.9,42.77,Descending stairs
12:10:37,1.62,-1.74,0.52,-23.24,64.68,46.41,Descending stairs
12:10:37,1.14,-0.77,0.28,66.99,82.95,38.57,Descending stairs
12:10:37,0.93,-0.29,-0.17,116.9,78.75,24.5,Descending stairs
12:10:37,0.85,0.03,-0.44,133,68.53,5.18,Descending stairs
12:10:37,0.97,0.08,-0.48,89.32,61.39,0.63,Descending stairs
12:10:37,1.15,-0.22,-0.73,-1.12,42.84,18.97,Descending stairs
12:10:37,1.28,-0.28,-0.86,-39.62,-16.31,5.81,Descending stairs
12:10:37,1.46,-0.3,0.14,-94.15,-52.15,-16.87,Descending stairs
12:10:37,1.25,-0.65,0.37,-81.13,-32.41,-18.13,Descending stairs
12:10:37,1.09,-0.48,0.36,-27.51,-17.01,-18.55,Descending stairs
12:10:37,1.11,-0.25,0.05,-23.31,-9.24,-24.99,Descending stairs
12:10:37,1.03,-0.27,-0.09,-56.91,-9.87,-27.58,Descending stairs
12:10:37,0.89,-0.45,-0.06,-54.95,-20.86,-32.76,Descending stairs
12:10:37,0.78,-0.57,0.13,-43.26,-24.22,-35.91,Descending stairs
12:10:37,0.71,-0.67,0.17,-30.87,-23.31,-35.7,Descending stairs
12:10:37,0.71,-0.72,0.12,-16.45,-24.29,-33.18,Descending stairs
12:10:37,0.73,-0.68,0.1,-11.69,-25.41,-30.94,Descending stairs
12:10:37,0.71,-0.48,0.12,2.17,-20.79,-27.16,Descending stairs
12:10:37,0.67,-0.47,0.13,-1.54,-17.99,-26.53,Descending stairs
12:10:37,0.64,-0.5,0.11,-2.17,-14.77,-25.27,Descending stairs
12:10:37,0.61,-0.54,0.12,0.28,-13.58,-20.09,Descending stairs
12:10:37,0.59,-0.56,0.15,1.47,-11.76,-13.3,Descending stairs
12:10:37,0.55,-0.56,0.25,-2.94,-6.37,-8.12,Descending stairs
12:10:37,0.55,-0.6,0.34,-15.26,6.86,-0.84,Descending stairs
12:10:37,0.6,-0.65,0.36,-23.66,17.36,7,Descending stairs
12:10:37,0.66,-0.7,0.32,-24.01,22.82,12.46,Descending stairs
12:10:37,0.65,-0.68,0.26,-5.25,26.04,15.61,Descending stairs
12:10:37,0.55,-0.51,0.22,32.48,46.2,24.85,Descending stairs
12:10:37,0.47,-0.38,0.16,55.3,57.75,25.76,Descending stairs
12:10:37,0.43,-0.16,0.24,52.57,67.27,25.69,Descending stairs
12:10:37,0.45,-0.04,0.24,18.83,75.32,22.47,Descending stairs
12:10:37,0.48,-0.04,0.1,14.21,75.88,17.29,Descending stairs
12:10:37,0.5,-0.07,-0.04,13.58,73.43,16.73,Descending stairs
12:10:37,0.52,-0.06,-0.12,-3.01,70.77,18.76,Descending stairs
12:10:37,0.52,-0.1,-0.14,-35.42,62.37,13.79,Descending stairs
12:10:37,0.53,-0.26,-0.12,-54.53,41.86,10.78,Descending stairs
12:10:37,0.56,-0.42,-0.04,-63.84,21.7,10.5,Descending stairs
12:10:37,0.69,-0.85,0.26,-78.96,10.43,28.56,Descending stairs
12:10:37,0.68,-0.98,0.19,-62.09,26.46,29.05,Descending stairs
12:10:37,0.57,-0.98,0.1,-22.54,23.45,11.69,Descending stairs
12:10:37,0.51,-0.98,0.16,-11.55,12.11,15.05,Descending stairs
12:10:37,0.47,-0.86,0.15,-6.86,14.56,18.06,Descending stairs
12:10:37,0.48,-0.73,0.04,9.03,17.5,21.35,Descending stairs
12:10:37,0.53,-0.62,0.08,12.53,15.68,28.28,Descending stairs
12:10:37,0.52,-0.58,0.08,14.42,13.37,31.92,Descending stairs
12:10:37,0.51,-0.54,0.17,17.92,21.91,35.42,Descending stairs
12:10:37,0.53,-0.53,0.08,27.16,30.03,40.11,Descending stairs
12:10:37,0.74,-0.49,0,36.47,32.48,50.54,Descending stairs
12:10:37,1.09,-0.5,0.15,-17.57,35.7,59.57,Descending stairs
12:10:37,1.34,-0.64,0.28,-45.99,25.48,66.43,Descending stairs
12:10:37,1.61,-0.87,0.4,-67.2,20.3,76.09,Descending stairs
12:10:37,1.8,-1.12,0.37,-68.88,18.27,78.82,Descending stairs
12:10:37,1.84,-1.32,0.28,-58.38,17.01,87.01,Descending stairs
12:10:37,1.71,-1.44,0.25,-55.09,15.82,99.26,Descending stairs
12:10:37,1.65,-1.3,0.37,-71.82,11.41,117.11,Descending stairs
12:10:37,1.79,-0.94,0.44,-89.39,12.04,111.3,Descending stairs
12:10:37,1.95,-0.91,0.44,-101.43,8.89,90.09,Descending stairs
12:10:37,1.81,-1.21,0.51,-88.2,1.26,71.54,Descending stairs
12:10:37,0.8,-0.65,0.35,121.1,-51.8,41.02,Descending stairs
12:10:37,0.8,-0.45,0.32,113.75,-46.34,35,Descending stairs
12:10:37,0.74,-0.19,0.3,89.74,-36.96,26.46,Descending stairs
12:10:37,0.66,-0.06,0.34,69.23,-30.17,24.01,Descending stairs
12:10:37,0.62,-0.01,0.42,58.45,-22.12,24.99,Descending stairs
12:10:37,0.57,0,0.38,51.94,-15.12,24.85,Descending stairs
12:10:37,0.5,-0.06,0.3,52.5,-7.49,24.15,Descending stairs
12:10:37,0.43,-0.1,0.22,54.88,-0.49,22.47,Descending stairs
12:10:37,0.37,-0.14,0.24,53.27,3.43,18.27,Descending stairs
12:10:37,0.4,-0.23,0.34,43.68,5.53,11.97,Descending stairs
12:10:37,0.54,-0.38,0.33,19.25,17.08,12.25,Descending stairs
12:10:37,0.61,-0.4,0.26,16.38,25.34,11.62,Descending stairs
12:10:37,0.64,-0.34,0.22,13.72,32.69,5.81,Descending stairs
12:10:37,0.66,-0.28,0.18,11.2,35.35,-0.14,Descending stairs
12:10:37,0.67,-0.23,0.21,11.41,34.16,-4.62,Descending stairs
12:10:37,0.63,-0.21,0.31,15.96,30.52,-13.44,Descending stairs
12:10:37,0.61,-0.27,0.37,16.94,24.99,-24.5,Descending stairs
12:10:37,0.63,-0.33,0.38,11.62,20.79,-35.84,Descending stairs
12:10:37,0.65,-0.38,0.35,-0.91,15.82,-44.45,Descending stairs
12:10:37,0.68,-0.42,0.31,-16.8,12.81,-54.81,Descending stairs
12:10:37,0.71,-0.4,0.26,-34.51,13.3,-63.49,Descending stairs
12:10:37,0.7,-0.44,0.26,-55.58,13.93,-73.08,Descending stairs
12:10:37,0.68,-0.46,0.26,-54.39,11.97,-79.24,Descending stairs
12:10:37,0.7,-0.48,0.22,-56.28,6.72,-82.04,Descending stairs
12:10:37,0.74,-0.47,0.22,-60.55,-0.28,-89.04,Descending stairs
12:10:37,0.76,-0.52,0.28,-64.89,5.67,-97.23,Descending stairs
12:10:37,0.73,-0.66,0.27,-68.6,7.91,-91.84,Descending stairs
12:10:37,0.65,-0.78,0.2,-53.55,1.4,-88.34,Descending stairs
12:10:37,0.57,-0.88,0.18,-24.99,-12.04,-85.89,Descending stairs
12:10:37,0.49,-0.94,0.2,2.1,-25.13,-83.16,Descending stairs
12:10:37,0.43,-1.01,0.24,17.43,-42.07,-79.73,Descending stairs
12:10:37,0.46,-1.13,0.47,55.37,-66.92,-79.38,Descending stairs
12:10:37,0.6,-1.15,0.58,94.92,-70.49,-76.16,Descending stairs
12:10:37,0.66,-1.04,0.61,133.77,-74.13,-66.71,Descending stairs
12:10:37,0.69,-0.89,0.55,159.18,-75.32,-67.62,Descending stairs
12:10:37,0.68,-0.83,0.37,169.54,-79.03,-64.26,Descending stairs
12:10:37,0.72,-0.73,0.35,155.4,-76.16,-56.56,Descending stairs
12:10:37,0.69,-0.66,0.32,130.34,-71.75,-45.43,Descending stairs
12:10:37,0.68,-0.62,0.35,111.23,-66.01,-35,Descending stairs
12:10:37,0.65,-0.53,0.47,86.38,-51.94,-25.83,Descending stairs
12:10:37,0.59,-0.44,0.59,58.1,-30.38,-17.36,Descending stairs
12:10:37,0.4,-0.21,0.29,27.51,32.83,10.43,Descending stairs
12:10:37,0.34,-0.21,0.26,29.4,28.77,14.14,Descending stairs
12:10:37,0.27,-0.29,0.21,37.87,23.94,14.07,Descending stairs
12:10:37,0.21,-0.34,0.16,49.07,10.57,10.29,Descending stairs
12:10:37,0.18,-0.44,0.16,60.2,-15.54,9.24,Descending stairs
12:10:37,0.27,-0.42,0.29,76.51,-34.23,3.99,Descending stairs
12:10:37,0.33,-0.59,0.27,98.07,-40.81,0.98,Descending stairs
12:10:37,0.34,-0.67,0.06,113.4,-57.68,4.2,Descending stairs
12:10:37,0.41,-0.6,-0.03,107.38,-71.75,11.83,Descending stairs
12:10:37,0.58,-0.4,0.06,63.98,-70.63,21.49,Descending stairs
12:10:37,0.83,0.12,0.18,1.26,-49,15.05,Descending stairs
12:10:37,0.81,0.04,0.09,-3.78,-52.92,4.48,Descending stairs
12:10:37,0.7,0.02,0.25,33.6,-71.26,-15.89,Descending stairs
12:10:37,0.71,-0.15,0.38,50.05,-84.42,-24.99,Descending stairs
12:10:37,0.9,-0.31,0.45,62.3,-91.35,-34.51,Descending stairs
12:10:37,1.11,-0.73,0.42,55.93,-76.58,-32.34,Descending stairs
12:10:37,1.37,-0.73,0.34,44.87,-68.46,-9.52,Descending stairs
12:10:37,1.72,-0.73,0.19,31.92,-57.26,10.36,Descending stairs
12:10:37,1.91,-0.58,0.02,11.06,-35.07,29.05,Descending stairs
12:10:37,1.98,-0.51,-0.05,-17.78,-40.18,45.08,Descending stairs
12:10:37,3.21,-1.25,2.19,-218.05,72.03,87.5,Descending stairs
12:10:37,2.99,-2.7,1.42,-146.44,175.28,90.72,Descending stairs
12:10:37,1.55,-1.03,0.12,4.83,147.42,72.1,Descending stairs
12:10:37,1.22,0.23,-0.36,-3.99,120.47,64.68,Descending stairs
12:10:37,1.03,0.83,-0.96,-34.86,93.87,59.99,Descending stairs
12:10:37,0.64,0.94,-1.46,-121.66,86.45,47.25,Descending stairs
12:10:37,0.41,0.79,-1.29,-79.24,37.03,14.07,Descending stairs
12:10:37,0.53,0.73,-0.19,-84.07,2.94,-44.52,Descending stairs
12:10:37,0.99,-0.64,-0.2,-115.22,-15.05,-65.87,Descending stairs
12:10:37,1.35,-1.66,-0.02,-64.47,-53.9,-70.28,Descending stairs
12:10:37,1.4,-1.67,0.2,-35.14,-62.58,-35.42,Descending stairs
12:10:37,1.08,-1.44,0.4,-15.89,-60.13,-25.48,Descending stairs
12:10:37,0.93,-1.11,0.28,6.72,-47.18,-19.67,Descending stairs
12:10:37,0.87,-0.73,0.06,32.62,-43.19,-26.32,Descending stairs
12:10:37,0.83,-0.54,-0.02,34.51,-42.63,-26.32,Descending stairs
12:10:37,0.72,-0.44,-0.06,26.39,-50.47,-23.17,Descending stairs
12:10:37,0.62,-0.4,-0.03,14.63,-63.14,-26.53,Descending stairs
12:10:37,0.6,-0.36,0.1,16.31,-64.33,-31.78,Descending stairs
12:10:37,0.64,-0.35,0.18,17.43,-55.37,-28.35,Descending stairs
12:10:37,0.73,-0.18,0.23,20.86,-53.06,-25.69,Descending stairs
12:10:37,0.81,-0.54,0.07,-24.57,-33.6,-26.46,Descending stairs
12:10:37,0.73,-0.54,0.19,-18.9,-26.18,-26.18,Descending stairs
12:10:37,0.67,-0.58,0.2,-8.19,-19.04,-25.41,Descending stairs
12:10:37,0.66,-0.64,0.15,-1.75,-15.96,-20.86,Descending stairs
12:10:37,0.74,-0.65,0.21,-4.69,-11.9,-13.3,Descending stairs
12:10:37,0.8,-0.6,0.24,-6.51,0.56,-8.12,Descending stairs
12:10:37,0.76,-0.61,0.2,-6.72,12.11,-3.78,Descending stairs
12:10:37,0.71,-0.61,0.12,-2.66,19.88,2.59,Descending stairs
12:10:37,0.66,-0.56,0.13,-6.02,27.02,7.63,Descending stairs
12:10:37,0.59,-0.57,0.2,-16.24,33.67,12.25,Descending stairs
12:10:37,0.48,-0.62,0.23,-4.13,39.83,22.82,Descending stairs
12:10:37,0.44,-0.59,0.2,16.94,37.87,26.11,Descending stairs
12:10:37,0.44,-0.54,0.26,24.36,35.21,30.45,Descending stairs
12:10:37,0.48,-0.54,0.32,8.19,38.71,35.28,Descending stairs
12:10:37,0.52,-0.56,0.22,10.92,41.72,31.22,Descending stairs
12:10:37,0.59,-0.49,0.05,44.73,48.51,27.58,Descending stairs
12:10:37,0.59,-0.33,-0.04,58.31,56.14,24.92,Descending stairs
12:10:37,0.55,-0.22,-0.02,29.82,54.25,24.43,Descending stairs
12:10:37,0.58,-0.16,0.02,15.33,55.23,26.67,Descending stairs
12:10:37,0.66,0.02,0.23,11.48,51.45,28.28,Descending stairs
12:10:37,0.86,0.1,0.45,-22.19,58.59,22.89,Descending stairs
12:10:37,0.76,-0.31,-0.15,-21.35,82.39,-4.06,Descending stairs
12:10:37,0.67,-0.46,-0.18,-15.33,64.82,-15.12,Descending stairs
12:10:37,0.64,-0.64,0.04,-46.97,43.75,-11.83,Descending stairs
12:10:37,0.61,-0.92,0.22,-56.42,35.91,0.56,Descending stairs
12:10:37,0.64,-0.96,0.12,7.21,26.53,1.19,Descending stairs
12:10:37,0.74,-0.88,0.23,-6.58,28.49,4.13,Descending stairs
12:10:37,0.74,-1,0.08,-9.24,24.29,2.31,Descending stairs
12:10:37,0.73,-0.99,0.11,21.98,13.16,3.71,Descending stairs
12:10:37,0.69,-0.82,0.15,42.14,18.34,4.9,Descending stairs
12:10:37,0.58,-0.64,0.07,46.76,20.65,7.28,Descending stairs
12:10:37,0.61,-0.54,0.08,44.94,17.71,7.28,Descending stairs
12:10:37,0.63,-0.59,0.06,42.07,18.97,5.32,Descending stairs
12:10:37,0.63,-0.75,0.16,28.21,15.12,8.19,Descending stairs
12:10:37,0.77,-0.8,0.15,47.81,11.83,13.37,Descending stairs
12:10:37,0.93,-0.68,0.16,71.19,6.86,20.09,Descending stairs
12:10:37,1.05,-0.56,0.2,60.97,4.34,29.33,Descending stairs
12:10:37,1.16,-0.52,0.29,38.29,4.9,38.15,Descending stairs
12:10:37,1.37,-0.59,0.39,13.16,8.05,49.14,Descending stairs
12:10:37,1.56,-0.72,0.52,-11.41,12.74,58.03,Descending stairs
12:10:37,1.63,-0.9,0.53,-14.98,16.66,67.76,Descending stairs
12:10:37,1.6,-0.96,0.41,-12.53,17.5,77.21,Descending stairs
12:10:37,1.25,-0.87,0.28,-65.73,-6.37,77.28,Descending stairs
12:10:37,1.05,-1.08,0.28,-25.69,-21,74.62,Descending stairs
12:10:37,0.93,-1.25,0.34,-1.61,-32.76,76.23,Descending stairs
12:10:37,0.8,-1.21,0.33,32.55,-36.89,65.94,Descending stairs
12:10:37,0.69,-1.01,0.29,53.83,-44.31,57.82,Descending stairs
12:10:37,0.67,-0.7,0.29,73.5,-49.28,52.5,Descending stairs
12:10:37,0.68,-0.45,0.32,91.84,-50.89,48.65,Descending stairs
12:10:37,0.7,-0.24,0.35,94.36,-48.58,46.48,Descending stairs
12:10:37,0.72,-0.13,0.31,85.82,-44.52,46.69,Descending stairs
12:10:37,0.74,-0.12,0.31,73.92,-42.14,46.13,Descending stairs
12:10:37,0.7,-0.17,0.36,69.65,-35.28,45.08,Descending stairs
12:10:37,0.68,-0.16,0.37,62.65,-33.32,40.39,Descending stairs
12:10:37,0.69,-0.08,0.4,55.79,-28.21,32.27,Descending stairs
12:10:37,0.61,-0.05,0.39,42.42,-24.36,24.36,Descending stairs
12:10:37,0.58,-0.09,0.37,27.65,-19.88,15.89,Descending stairs
12:10:37,0.57,-0.19,0.35,20.51,-21.42,8.54,Descending stairs
12:10:37,0.62,-0.26,0.39,16.1,-22.26,1.68,Descending stairs
12:10:37,0.7,-0.28,0.46,17.29,-20.16,-4.69,Descending stairs
12:10:37,0.77,-0.26,0.48,22.4,-16.45,-14.21,Descending stairs
12:10:37,0.83,-0.26,0.44,26.32,-11.06,-21.14,Descending stairs
12:10:37,0.83,-0.25,0.35,26.81,-5.11,-33.39,Descending stairs
12:10:37,0.82,-0.19,0.3,23.52,-6.3,-40.18,Descending stairs
12:10:37,0.81,-0.09,0.29,17.57,-7,-48.23,Descending stairs
12:10:37,0.8,-0.01,0.29,4.13,-6.44,-55.02,Descending stairs
12:10:37,0.81,0.04,0.31,-14.56,-4.13,-63.7,Descending stairs
12:10:37,0.81,0.04,0.3,-36.4,1.05,-72.8,Descending stairs
12:10:37,0.81,0.02,0.25,-54.6,7.21,-82.46,Descending stairs
12:10:37,0.79,-0.02,0.18,-71.4,10.5,-89.46,Descending stairs
12:10:37,0.79,-0.06,0.14,-85.54,13.58,-94.57,Descending stairs
12:10:37,0.78,-0.07,0.11,-100.31,17.15,-95.13,Descending stairs
12:10:37,0.74,-0.06,0.07,-120.33,22.19,-91.56,Descending stairs
12:10:37,0.65,-0.1,-0.03,-148.26,35.98,-96.32,Descending stairs
12:10:37,0.63,-0.24,-0.12,-147,36.05,-97.58,Descending stairs
12:10:37,0.57,-0.41,-0.14,-138.46,19.53,-101.57,Descending stairs
12:10:37,0.68,-0.64,0.01,-131.32,11.69,-108.92,Descending stairs
12:10:37,0.7,-0.92,0.14,-115.78,-3.64,-106.33,Descending stairs
12:10:37,0.67,-1.19,0.17,-58.59,-17.29,-99.19,Descending stairs
12:10:37,0.47,-1.31,0.13,41.09,-42.07,-91.49,Descending stairs
12:10:37,0.3,-1.33,0.16,79.59,-68.25,-75.88,Descending stairs
12:10:37,0.19,-1.36,0.21,84.49,-72.8,-62.44,Descending stairs
12:10:37,0.31,-1.09,0.42,-32.2,-83.72,37.24,Descending stairs
12:10:37,0.51,-0.85,0.49,8.26,-72.17,40.95,Descending stairs
12:10:37,0.68,-0.58,0.51,41.79,-55.58,47.25,Descending stairs
12:10:37,0.77,-0.34,0.46,54.46,-42.42,46.9,Descending stairs
12:10:37,0.82,-0.15,0.46,54.74,-34.58,46.06,Descending stairs
12:10:37,0.85,-0.01,0.46,49.7,-29.12,43.54,Descending stairs
12:10:37,0.86,0.24,0.48,46.06,-25.41,31.01,Descending stairs
12:10:37,0.9,0.14,0.48,26.25,-17.85,9.66,Descending stairs
12:10:37,0.93,0.14,0.65,8.54,-7.28,-2.03,Descending stairs
12:10:37,1.03,0.12,0.82,-30.52,13.93,-18.62,Descending stairs
12:10:37,1.17,-0.44,0.31,-48.79,23.94,-34.02,Descending stairs
12:10:37,1.24,-1.43,-0.74,88.76,19.6,-12.6,Descending stairs
12:10:37,1.36,-1.46,-0.85,76.65,-21.77,18.62,Descending stairs
12:10:37,1.51,-1.37,-0.56,28.42,-84.07,62.37,Descending stairs
12:10:37,1.34,-0.71,0.11,-35.35,-111.09,72.73,Descending stairs
12:10:37,1.31,-0.05,1.57,-71.47,-67.69,42,Descending stairs
12:10:37,1.73,-0.22,1.6,35.14,37.45,25.48,Descending stairs
